2021-08-23T16:42:17.659676Z,26
2021-08-23T16:42:18.055276Z,26
2021-08-23T16:42:18.436647Z,26
2021-08-23T16:42:18.862688Z,26
2021-08-23T16:42:19.252807Z,26
2021-08-23T16:42:19.704792Z,26
2021-08-23T16:42:20.090352Z,26
2021-08-23T16:42:20.507529Z,26
2021-08-23T16:42:20.91238Z,26
2021-08-23T16:42:21.400112Z,27
2021-08-23T16:42:21.80715Z,27
2021-08-23T16:42:22.325654Z,28
2021-08-23T16:42:22.860619Z,27
2021-08-23T16:42:24.495958Z,27
2021-08-23T16:42:24.924675Z,27
2021-08-23T16:42:25.364081Z,27
2021-08-23T16:42:25.779504Z,27
2021-08-23T16:42:26.246251Z,27
2021-08-23T16:42:26.672004Z,27
2021-08-23T16:42:27.080011Z,27
2021-08-23T16:42:27.47392Z,27
2021-08-23T16:42:27.883582Z,27
2021-08-23T16:42:28.288752Z,27
2021-08-23T16:42:28.684357Z,27
2021-08-23T16:42:29.087599Z,27
2021-08-23T16:42:29.490232Z,27
2021-08-23T16:42:29.890402Z,27
2021-08-23T16:42:30.281358Z,27
2021-08-23T16:42:30.70875Z,27
2021-08-23T16:42:31.146763Z,27
2021-08-23T16:42:31.53789Z,27
2021-08-23T16:42:31.965642Z,27
2021-08-23T16:42:32.362213Z,27
2021-08-23T16:42:32.795676Z,27
2021-08-23T16:42:33.187469Z,27
2021-08-23T16:42:33.643758Z,27
2021-08-23T16:42:34.03365Z,27
2021-08-23T16:42:34.460702Z,27
2021-08-23T16:42:34.849128Z,27
2021-08-23T16:42:35.273766Z,27
2021-08-23T16:42:35.667467Z,27
2021-08-23T16:42:36.094393Z,27
2021-08-23T16:42:36.514557Z,26
2021-08-23T16:42:36.970792Z,27
2021-08-23T16:42:37.378262Z,26
2021-08-23T16:42:37.811191Z,26
2021-08-23T16:42:38.197695Z,25
2021-08-23T16:42:38.62494Z,25
2021-08-23T16:42:39.050513Z,24
2021-08-23T16:42:39.473938Z,24
2021-08-23T16:42:39.952725Z,23
2021-08-23T16:42:40.403451Z,24
2021-08-23T16:42:40.797883Z,23
2021-08-23T16:42:41.248401Z,24
2021-08-23T16:42:41.643576Z,23
2021-08-23T16:42:42.06331Z,23
2021-08-23T16:42:42.459137Z,23
2021-08-23T16:42:42.886603Z,23
2021-08-23T16:42:43.278128Z,23
2021-08-23T16:42:43.704246Z,24
2021-08-23T16:42:44.132894Z,24
2021-08-23T16:42:44.559556Z,24
2021-08-23T16:42:44.952624Z,25
2021-08-23T16:42:45.406634Z,25
2021-08-23T16:42:45.797349Z,25
2021-08-23T16:42:46.21565Z,25
2021-08-23T16:42:46.617595Z,24
2021-08-23T16:42:47.035325Z,25
2021-08-23T16:42:47.431064Z,25
2021-08-23T16:42:47.854011Z,25
2021-08-23T16:42:48.240929Z,25
2021-08-23T16:42:48.657079Z,26
2021-08-23T16:42:49.072055Z,26
2021-08-23T16:42:49.476909Z,26
2021-08-23T16:42:49.864338Z,26
2021-08-23T16:42:50.278055Z,26
2021-08-23T16:42:50.666548Z,26
2021-08-23T16:42:51.081261Z,26
2021-08-23T16:42:51.482767Z,26
2021-08-23T16:42:51.901429Z,27
2021-08-23T16:42:52.300436Z,26
2021-08-23T16:42:52.70813Z,26
2021-08-23T16:42:53.110963Z,26
2021-08-23T16:42:53.531998Z,26
2021-08-23T16:42:53.956345Z,26
2021-08-23T16:42:54.386028Z,26
2021-08-23T16:42:54.783793Z,26
2021-08-23T16:42:55.227419Z,26
2021-08-23T16:42:55.645056Z,26
2021-08-23T16:42:56.069091Z,26
2021-08-23T16:42:56.460855Z,26
2021-08-23T16:42:56.912075Z,26
2021-08-23T16:42:57.313092Z,26
2021-08-23T16:42:57.750705Z,27
2021-08-23T16:42:58.18827Z,26
2021-08-23T16:42:58.618494Z,26
2021-08-23T16:42:59.013128Z,26
2021-08-23T16:42:59.444269Z,26
2021-08-23T16:42:59.836281Z,25
2021-08-23T16:43:00.254478Z,26
2021-08-23T16:43:00.786039Z,26
2021-08-23T16:43:01.21756Z,26
2021-08-23T16:43:01.620953Z,26
2021-08-23T16:43:02.049585Z,25
2021-08-23T16:43:02.464074Z,25
2021-08-23T16:43:02.881087Z,25
2021-08-23T16:43:03.269641Z,25
2021-08-23T16:43:03.687769Z,25
2021-08-23T16:43:04.088391Z,25
2021-08-23T16:43:04.51948Z,25
2021-08-23T16:43:04.91149Z,25
2021-08-23T16:43:05.327218Z,25
2021-08-23T16:43:05.721469Z,25
2021-08-23T16:43:06.130198Z,25
2021-08-23T16:43:06.524223Z,25
2021-08-23T16:43:06.929502Z,25
2021-08-23T16:43:07.344335Z,25
2021-08-23T16:43:07.756692Z,24
2021-08-23T16:43:08.159469Z,24
2021-08-23T16:43:08.585396Z,24
2021-08-23T16:43:08.97942Z,24
2021-08-23T16:43:09.426915Z,24
2021-08-23T16:43:09.824626Z,25
2021-08-23T16:43:10.252079Z,25
2021-08-23T16:43:10.65506Z,25
2021-08-23T16:43:11.073128Z,25
2021-08-23T16:43:11.465281Z,25
2021-08-23T16:43:11.889603Z,25
2021-08-23T16:43:12.279828Z,25
2021-08-23T16:43:12.693532Z,26
2021-08-23T16:43:13.097748Z,25
2021-08-23T16:43:13.529673Z,26
2021-08-23T16:43:13.924337Z,26
2021-08-23T16:43:14.340583Z,26
2021-08-23T16:43:14.769955Z,26
2021-08-23T16:43:15.219348Z,27
2021-08-23T16:43:15.646259Z,27
2021-08-23T16:43:16.088994Z,27
2021-08-23T16:43:16.513352Z,27
2021-08-23T16:43:16.941135Z,27
2021-08-23T16:43:17.335725Z,27
2021-08-23T16:43:17.757082Z,27
2021-08-23T16:43:18.152575Z,27
2021-08-23T16:43:18.596488Z,27
2021-08-23T16:43:18.999352Z,27
2021-08-23T16:43:19.430896Z,27
2021-08-23T16:43:19.897221Z,27
2021-08-23T16:43:20.32286Z,27
2021-08-23T16:43:20.714736Z,27
2021-08-23T16:43:21.173788Z,27
2021-08-23T16:43:21.644779Z,27
2021-08-23T16:43:22.107798Z,27
2021-08-23T16:43:22.67582Z,27
2021-08-23T16:43:23.225979Z,27
2021-08-23T16:43:23.742Z,27
2021-08-23T16:43:24.264241Z,27
2021-08-23T16:43:24.812278Z,27
2021-08-23T16:43:25.201507Z,27
2021-08-23T16:43:25.600964Z,27
2021-08-23T16:43:26.023593Z,27
2021-08-23T16:43:26.451691Z,26
2021-08-23T16:43:26.921615Z,27
2021-08-23T16:43:27.320356Z,26
2021-08-23T16:43:27.754614Z,26
2021-08-23T16:43:28.151554Z,27
2021-08-23T16:43:28.564969Z,26
2021-08-23T16:43:28.956491Z,26
2021-08-23T16:43:29.356667Z,26
2021-08-23T16:43:29.774082Z,26
2021-08-23T16:43:30.165892Z,26
2021-08-23T16:43:30.61133Z,26
2021-08-23T16:43:31.008047Z,26
2021-08-23T16:43:31.434359Z,26
2021-08-23T16:43:31.826664Z,26
2021-08-23T16:43:32.256538Z,26
2021-08-23T16:43:32.653008Z,25
2021-08-23T16:43:33.074845Z,26
2021-08-23T16:43:33.488073Z,25
2021-08-23T16:43:33.962086Z,26
2021-08-23T16:43:34.351924Z,26
2021-08-23T16:43:34.792954Z,26
2021-08-23T16:43:35.181436Z,25
2021-08-23T16:43:35.605107Z,26
2021-08-23T16:43:36.032577Z,25
2021-08-23T16:43:36.486813Z,26
2021-08-23T16:43:36.893776Z,26
2021-08-23T16:43:37.328126Z,26
2021-08-23T16:43:37.730264Z,25
2021-08-23T16:43:38.358051Z,26
2021-08-23T16:43:38.756126Z,26
2021-08-23T16:43:39.152721Z,26
2021-08-23T16:43:39.59244Z,25
2021-08-23T16:43:39.985334Z,25
2021-08-23T16:43:40.41277Z,25
2021-08-23T16:43:40.806935Z,25
2021-08-23T16:43:41.239081Z,25
2021-08-23T16:43:41.63534Z,25
2021-08-23T16:43:42.066193Z,26
2021-08-23T16:43:42.473082Z,25
2021-08-23T16:43:42.897135Z,25
2021-08-23T16:43:43.295629Z,25
2021-08-23T16:43:43.708306Z,25
2021-08-23T16:43:44.108736Z,25
2021-08-23T16:43:44.536156Z,26
2021-08-23T16:43:44.93819Z,25
2021-08-23T16:43:45.42338Z,26
2021-08-23T16:43:45.834548Z,25
2021-08-23T16:43:46.257492Z,26
2021-08-23T16:43:46.670263Z,25
2021-08-23T16:43:47.12445Z,26
2021-08-23T16:43:47.525894Z,26
2021-08-23T16:43:47.960766Z,26
2021-08-23T16:43:48.367846Z,26
2021-08-23T16:43:48.787107Z,26
2021-08-23T16:43:49.218465Z,26
2021-08-23T16:43:49.672687Z,26
2021-08-23T16:43:50.070885Z,26
2021-08-23T16:43:50.514685Z,26
2021-08-23T16:43:50.904678Z,25
2021-08-23T16:43:51.318603Z,26
2021-08-23T16:43:51.750285Z,25
2021-08-23T16:43:52.204619Z,26
2021-08-23T16:43:52.599874Z,26
2021-08-23T16:43:53.055763Z,26
2021-08-23T16:43:53.450001Z,26
2021-08-23T16:43:53.879055Z,26
2021-08-23T16:43:54.302658Z,26
2021-08-23T16:43:54.760968Z,26
2021-08-23T16:43:55.157775Z,26
2021-08-23T16:43:55.600353Z,26
2021-08-23T16:43:56.001115Z,26
2021-08-23T16:43:56.418546Z,26
2021-08-23T16:43:56.866099Z,26
2021-08-23T16:43:57.275877Z,26
2021-08-23T16:43:57.66707Z,26
2021-08-23T16:43:58.111736Z,26
2021-08-23T16:43:58.502728Z,26
2021-08-23T16:43:58.947361Z,26
2021-08-23T16:43:59.387765Z,26
2021-08-23T16:43:59.81448Z,26
2021-08-23T16:44:00.209101Z,26
2021-08-23T16:44:00.653768Z,26
2021-08-23T16:44:01.046981Z,26
2021-08-23T16:44:01.460022Z,26
2021-08-23T16:44:01.863906Z,26
2021-08-23T16:44:02.307848Z,26
2021-08-23T16:44:02.704901Z,27
2021-08-23T16:44:03.235549Z,26
2021-08-23T16:44:03.632228Z,26
2021-08-23T16:44:04.10231Z,26
2021-08-23T16:44:04.519236Z,26
2021-08-23T16:44:04.968689Z,26
2021-08-23T16:44:05.370439Z,26
2021-08-23T16:44:05.809874Z,26
2021-08-23T16:44:06.206914Z,26
2021-08-23T16:44:06.64439Z,26
2021-08-23T16:44:07.087216Z,26
2021-08-23T16:44:07.514436Z,26
2021-08-23T16:44:07.953429Z,26
2021-08-23T16:44:08.405738Z,26
2021-08-23T16:44:08.823451Z,26
2021-08-23T16:44:09.242916Z,26
2021-08-23T16:44:09.646737Z,26
2021-08-23T16:44:10.069331Z,26
2021-08-23T16:44:10.465223Z,26
2021-08-23T16:44:10.905464Z,26
2021-08-23T16:44:11.338283Z,26
2021-08-23T16:44:11.781336Z,26
2021-08-23T16:44:12.192817Z,26
2021-08-23T16:44:12.631805Z,26
2021-08-23T16:44:13.058045Z,26
2021-08-23T16:44:13.516346Z,26
2021-08-23T16:44:13.923034Z,26
2021-08-23T16:44:14.37048Z,26
2021-08-23T16:44:14.767497Z,26
2021-08-23T16:44:15.212245Z,26
2021-08-23T16:44:15.610968Z,26
2021-08-23T16:44:16.042919Z,26
2021-08-23T16:44:16.446262Z,26
2021-08-23T16:44:16.859442Z,26
2021-08-23T16:44:17.267679Z,26
2021-08-23T16:44:17.698768Z,26
2021-08-23T16:44:18.100082Z,26
2021-08-23T16:44:18.562978Z,26
2021-08-23T16:44:18.972489Z,26
2021-08-23T16:44:19.39837Z,26
2021-08-23T16:44:19.818711Z,26
2021-08-23T16:44:20.261725Z,26
2021-08-23T16:44:20.666893Z,26
2021-08-23T16:44:21.150338Z,26
2021-08-23T16:44:21.545174Z,26
2021-08-23T16:44:21.985352Z,26
2021-08-23T16:44:22.523735Z,26
2021-08-23T16:44:23.100014Z,26
2021-08-23T16:44:23.785399Z,26
2021-08-23T16:44:24.293204Z,26
2021-08-23T16:44:24.816433Z,26
2021-08-23T16:44:25.223557Z,26
2021-08-23T16:44:25.67261Z,26
2021-08-23T16:44:26.068405Z,26
2021-08-23T16:44:26.50304Z,26
2021-08-23T16:44:26.901038Z,26
2021-08-23T16:44:27.346818Z,26
2021-08-23T16:44:27.746779Z,26
2021-08-23T16:44:28.172683Z,26
2021-08-23T16:44:28.570321Z,25
2021-08-23T16:44:28.992026Z,26
2021-08-23T16:44:29.40554Z,26
2021-08-23T16:44:29.831932Z,26
2021-08-23T16:44:30.242725Z,26
2021-08-23T16:44:30.685972Z,26
2021-08-23T16:44:31.110436Z,26
2021-08-23T16:44:31.506035Z,26
2021-08-23T16:44:31.952967Z,26
2021-08-23T16:44:32.362769Z,26
2021-08-23T16:44:32.834783Z,26
2021-08-23T16:44:33.267393Z,26
2021-08-23T16:44:33.724241Z,26
2021-08-23T16:44:34.113742Z,26
2021-08-23T16:44:34.550358Z,26
2021-08-23T16:44:34.962989Z,26
2021-08-23T16:44:35.385414Z,26
2021-08-23T16:44:35.787896Z,26
2021-08-23T16:44:36.211078Z,26
2021-08-23T16:44:36.618958Z,26
2021-08-23T16:44:37.056237Z,26
2021-08-23T16:44:37.452451Z,26
2021-08-23T16:44:37.876724Z,26
2021-08-23T16:44:38.271862Z,26
2021-08-23T16:44:38.722454Z,26
2021-08-23T16:44:39.120296Z,26
2021-08-23T16:44:39.553174Z,26
2021-08-23T16:44:39.95784Z,26
2021-08-23T16:44:40.396153Z,26
2021-08-23T16:44:40.794858Z,26
2021-08-23T16:44:41.250326Z,26
2021-08-23T16:44:41.651301Z,26
2021-08-23T16:44:42.086865Z,26
2021-08-23T16:44:42.486158Z,26
2021-08-23T16:44:42.929021Z,26
2021-08-23T16:44:43.330352Z,26
2021-08-23T16:44:43.765887Z,26
2021-08-23T16:44:44.169098Z,26
2021-08-23T16:44:44.615498Z,26
2021-08-23T16:44:45.016416Z,26
2021-08-23T16:44:45.453137Z,26
2021-08-23T16:44:45.857633Z,26
2021-08-23T16:44:46.299628Z,26
2021-08-23T16:44:46.715988Z,26
2021-08-23T16:44:47.167714Z,26
2021-08-23T16:44:47.597436Z,26
2021-08-23T16:44:48.039826Z,26
2021-08-23T16:44:48.43979Z,26
2021-08-23T16:44:48.886018Z,26
2021-08-23T16:44:49.315447Z,25
2021-08-23T16:44:49.759022Z,26
2021-08-23T16:44:50.167365Z,26
2021-08-23T16:44:50.606555Z,26
2021-08-23T16:44:51.013465Z,25
2021-08-23T16:44:51.46858Z,26
2021-08-23T16:44:51.870251Z,26
2021-08-23T16:44:52.310097Z,26
2021-08-23T16:44:52.720435Z,26
2021-08-23T16:44:53.140355Z,26
2021-08-23T16:44:53.569095Z,25
2021-08-23T16:44:54.015995Z,26
2021-08-23T16:44:54.41084Z,26
2021-08-23T16:44:54.84089Z,26
2021-08-23T16:44:55.242824Z,26
2021-08-23T16:44:55.669374Z,26
2021-08-23T16:44:56.077053Z,25
2021-08-23T16:44:56.512161Z,26
2021-08-23T16:44:56.913724Z,26
2021-08-23T16:44:57.406433Z,26
2021-08-23T16:44:57.842098Z,25
2021-08-23T16:44:58.306166Z,26
2021-08-23T16:44:58.721799Z,25
2021-08-23T16:44:59.192609Z,26
2021-08-23T16:44:59.662383Z,26
2021-08-23T16:45:00.111419Z,26
2021-08-23T16:45:00.541591Z,26
2021-08-23T16:45:01.008455Z,26
2021-08-23T16:45:01.410112Z,26
2021-08-23T16:45:01.846927Z,26
2021-08-23T16:45:02.251926Z,25
2021-08-23T16:45:02.710026Z,26
2021-08-23T16:45:03.153889Z,26
2021-08-23T16:45:03.601943Z,26
2021-08-23T16:45:04.0082Z,26
2021-08-23T16:45:04.473377Z,26
2021-08-23T16:45:04.878593Z,26
2021-08-23T16:45:05.295598Z,26
2021-08-23T16:45:05.805639Z,26
2021-08-23T16:45:06.284067Z,26
2021-08-23T16:45:06.704829Z,26
2021-08-23T16:45:07.16196Z,26
2021-08-23T16:45:07.572462Z,26
2021-08-23T16:45:08.015971Z,26
2021-08-23T16:45:08.433081Z,26
2021-08-23T16:45:08.859456Z,26
2021-08-23T16:45:09.273026Z,26
2021-08-23T16:45:09.733935Z,26
2021-08-23T16:45:10.167191Z,26
2021-08-23T16:45:10.612267Z,26
2021-08-23T16:45:11.016058Z,26
2021-08-23T16:45:11.469554Z,26
2021-08-23T16:45:11.879341Z,26
2021-08-23T16:45:12.300124Z,26
2021-08-23T16:45:12.706487Z,26
2021-08-23T16:45:13.142141Z,26
2021-08-23T16:45:13.552863Z,26
2021-08-23T16:45:13.986651Z,26
2021-08-23T16:45:14.393601Z,26
2021-08-23T16:45:14.834787Z,26
2021-08-23T16:45:15.227111Z,25
2021-08-23T16:45:15.648805Z,26
2021-08-23T16:45:16.057333Z,26
2021-08-23T16:45:16.510615Z,26
2021-08-23T16:45:16.914424Z,26
2021-08-23T16:45:17.357141Z,26
2021-08-23T16:45:17.762736Z,25
2021-08-23T16:45:18.189259Z,26
2021-08-23T16:45:18.597166Z,26
2021-08-23T16:45:19.046287Z,26
2021-08-23T16:45:19.454235Z,26
2021-08-23T16:45:19.901456Z,26
2021-08-23T16:45:20.303302Z,26
2021-08-23T16:45:20.741705Z,26
2021-08-23T16:45:21.157525Z,26
2021-08-23T16:45:21.674081Z,26
2021-08-23T16:45:22.106696Z,26
2021-08-23T16:45:22.559916Z,26
2021-08-23T16:45:23.063251Z,26
2021-08-23T16:45:23.59562Z,26
2021-08-23T16:45:24.125758Z,26
2021-08-23T16:45:24.64598Z,26
2021-08-23T16:45:25.087227Z,26
2021-08-23T16:45:25.494565Z,26
2021-08-23T16:45:25.940695Z,26
2021-08-23T16:45:26.359346Z,26
2021-08-23T16:45:26.795932Z,26
2021-08-23T16:45:27.195844Z,26
2021-08-23T16:45:27.620165Z,26
2021-08-23T16:45:28.021096Z,26
2021-08-23T16:45:28.466712Z,26
2021-08-23T16:45:28.89046Z,26
2021-08-23T16:45:29.327155Z,26
2021-08-23T16:45:29.724816Z,26
2021-08-23T16:45:30.350583Z,26
2021-08-23T16:45:30.78331Z,26
2021-08-23T16:45:31.231669Z,26
2021-08-23T16:45:31.637263Z,25
2021-08-23T16:45:32.045833Z,25
2021-08-23T16:45:32.498236Z,26
2021-08-23T16:45:32.901707Z,26
2021-08-23T16:45:33.351247Z,26
2021-08-23T16:45:33.807986Z,25
2021-08-23T16:45:34.261836Z,26
2021-08-23T16:45:34.655568Z,26
2021-08-23T16:45:35.085835Z,26
2021-08-23T16:45:35.513141Z,25
2021-08-23T16:45:35.97795Z,26
2021-08-23T16:45:36.408239Z,25
2021-08-23T16:45:36.855301Z,26
2021-08-23T16:45:37.26236Z,26
2021-08-23T16:45:37.696752Z,26
2021-08-23T16:45:38.095977Z,26
2021-08-23T16:45:38.522408Z,26
2021-08-23T16:45:38.956837Z,25
2021-08-23T16:45:39.414633Z,26
2021-08-23T16:45:39.850273Z,25
2021-08-23T16:45:40.306039Z,26
2021-08-23T16:45:40.709598Z,26
2021-08-23T16:45:41.155825Z,26
2021-08-23T16:45:41.578059Z,25
2021-08-23T16:45:42.02833Z,26
2021-08-23T16:45:42.433737Z,26
2021-08-23T16:45:42.87559Z,26
2021-08-23T16:45:43.283351Z,25
2021-08-23T16:45:43.720703Z,26
2021-08-23T16:45:44.124841Z,25
2021-08-23T16:45:44.561655Z,26
2021-08-23T16:45:44.961203Z,25
2021-08-23T16:45:45.416003Z,26
2021-08-23T16:45:45.837206Z,25
2021-08-23T16:45:46.27247Z,26
2021-08-23T16:45:46.682427Z,25
2021-08-23T16:45:47.159503Z,25
2021-08-23T16:45:47.581371Z,25
2021-08-23T16:45:48.013551Z,26
2021-08-23T16:45:48.40635Z,26
2021-08-23T16:45:48.842305Z,26
2021-08-23T16:45:49.247551Z,26
2021-08-23T16:45:49.687063Z,26
2021-08-23T16:45:50.097566Z,25
2021-08-23T16:45:50.524441Z,26
2021-08-23T16:45:50.939972Z,25
2021-08-23T16:45:51.373817Z,26
2021-08-23T16:45:51.786179Z,25
2021-08-23T16:45:52.230991Z,26
2021-08-23T16:45:52.658645Z,25
2021-08-23T16:45:53.105903Z,26
2021-08-23T16:45:53.516172Z,26
2021-08-23T16:45:53.966103Z,26
2021-08-23T16:45:54.381928Z,25
2021-08-23T16:45:54.81043Z,26
2021-08-23T16:45:55.24886Z,25
2021-08-23T16:45:55.705831Z,26
2021-08-23T16:45:56.113242Z,25
2021-08-23T16:45:56.562888Z,26
2021-08-23T16:45:56.978809Z,25
2021-08-23T16:45:57.44743Z,26
2021-08-23T16:45:57.860952Z,25
2021-08-23T16:45:58.317093Z,26
2021-08-23T16:45:58.72557Z,26
2021-08-23T16:45:59.170845Z,26
2021-08-23T16:45:59.602476Z,25
2021-08-23T16:46:00.050309Z,26
2021-08-23T16:46:00.451674Z,26
2021-08-23T16:46:00.902853Z,26
2021-08-23T16:46:01.315258Z,26
2021-08-23T16:46:01.764826Z,26
2021-08-23T16:46:02.175048Z,26
2021-08-23T16:46:02.62453Z,26
2021-08-23T16:46:03.030146Z,25
2021-08-23T16:46:03.493934Z,26
2021-08-23T16:46:03.902586Z,25
2021-08-23T16:46:04.370504Z,26
2021-08-23T16:46:04.788476Z,26
2021-08-23T16:46:05.243239Z,26
2021-08-23T16:46:05.669693Z,25
2021-08-23T16:46:06.124569Z,26
2021-08-23T16:46:06.523947Z,26
2021-08-23T16:46:06.988447Z,26
2021-08-23T16:46:07.392934Z,25
2021-08-23T16:46:07.844966Z,26
2021-08-23T16:46:08.25637Z,26
2021-08-23T16:46:08.703017Z,26
